# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
1.1811e+01 3.8618e-04 9.9403e-06
1.1829e+01 4.2471e-04 1.0613e-05
1.1847e+01 4.5760e-04 1.1063e-05
1.1865e+01 4.8384e-04 1.0984e-05
1.1883e+01 5.3469e-04 1.1467e-05
1.1901e+01 5.8783e-04 1.1526e-05
1.1919e+01 5.2282e-04 1.1848e-05
1.1936e+01 5.0605e-04 1.1851e-05
1.1954e+01 4.7677e-04 1.1810e-05
1.1972e+01 3.4450e-04 1.1329e-05
